Year,Name,team,salary,bloodType,height,weight,UniformNum,position,Games,AtBats,Hit,HR,Win,Lose,Save,Hold
2019年度,近藤　弘樹,Eagles,1400,B型,186,96,12,投手,2,NA,NA,NA,0,2,0,0
2019年度,内田　靖人,Eagles,1400,O型,185,86,36,内野手,2,2,0,0,NA,NA,NA,NA
2019年度,西宮　悠介,Eagles,1300,A型,180,80,38,投手,14,NA,NA,NA,1,0,0,1
2019年度,太田　光,Eagles,1200,O型,178,76,2,捕手,55,96,21,1,NA,NA,NA,NA
2019年度,山下　斐紹,Eagles,1200,A型,179,93,29,捕手,31,60,11,3,NA,NA,NA,NA
2019年度,オコエ　瑠偉,Eagles,1200,O型,185,90,9,外野手,52,110,20,3,NA,NA,NA,NA
2019年度,菅原　秀,Eagles,1100,O型,183,78,45,投手,9,NA,NA,NA,1,3,0,0
2019年度,山﨑　剛,Eagles,1050,AB型,173,74,34,内野手,16,27,9,1,NA,NA,NA,NA
2019年度,弓削　隼人,Eagles,1000,AB型,193,105,23,投手,8,NA,NA,NA,3,3,0,0
2019年度,熊原　健人,Eagles,1000,O型,178,85,59,投手,1,NA,NA,NA,0,0,0,0
2019年度,渡邊　佑樹,Eagles,950,A型,183,85,47,投手,1,NA,NA,NA,0,0,0,0
2019年度,和田　恋,Eagles,800,O型,180,93,54,外野手,31,107,27,2,NA,NA,NA,NA
2019年度,渡邊　佳明,Eagles,750,A型,180,79,48,内野手,77,218,49,1,NA,NA,NA,NA
2019年度,島井　寛仁,Eagles,700,A型,174,70,0,外野手,10,1,0,0,NA,NA,NA,NA
2019年度,小郷　裕哉,Eagles,700,O型,178,85,51,外野手,22,29,5,1,NA,NA,NA,NA
2019年度,石橋　良太,Eagles,700,A型,175,77,94,投手,28,NA,NA,NA,8,7,0,0
2019年度,堀内　謙伍,Eagles,650,A型,174,82,65,捕手,65,122,19,0,NA,NA,NA,NA
2019年度,村林　一輝,Eagles,630,O型,180,73,66,内野手,49,24,2,0,NA,NA,NA,NA
2019年度,西巻　賢二,Eagles,580,A型,167,68,67,内野手,2,1,0,0,NA,NA,NA,NA
2019年度,今野　龍太,Eagles,550,AB型,178,70,98,投手,4,NA,NA,NA,1,0,0,0
2019年度,小野　郁,Eagles,550,AB型,175,67,28,投手,13,NA,NA,NA,0,0,0,0
2019年度,石原　彪,Eagles,500,A型,172,96,70,捕手,4,7,0,0,NA,NA,NA,NA
2019年度,寺岡　寛治,Eagles,500,B型,180,89,68,投手,1,NA,NA,NA,0,0,0,0
2019年度,フェルナンド,Eagles,500,O型,175,79,97,外野手,16,34,8,0,NA,NA,NA,NA
2019年度,由規,Eagles,340,A型,179,80,63,投手,1,NA,NA,NA,0,0,0,0
2019年度,増井　浩俊,Orix,30000,A型,181,74,17,投手,53,NA,NA,NA,1,4,18,14
2019年度,ロメロ,Orix,28750,不明,188,100,9,外野手,81,295,90,18,NA,NA,NA,NA
2019年度,ディクソン,Orix,21800,不明,195,84,32,投手,37,NA,NA,NA,2,1,18,5
2019年度,Ｔ－岡田,Orix,12000,B型,187,100,55,外野手,20,50,6,1,NA,NA,NA,NA
2019年度,アルバース,Orix,11700,不明,185,91,27,投手,13,NA,NA,NA,2,6,0,0
2019年度,メネセス,Orix,11000,不明,191,100,33,内野手,29,102,21,4,NA,NA,NA,NA
2019年度,安達　了一,Orix,9000,O型,179,78,3,内野手,56,155,43,2,NA,NA,NA,NA
2019年度,吉田　正尚,Orix,8500,B型,173,83,34,外野手,143,521,168,29,NA,NA,NA,NA
2019年度,マレーロ,Orix,6780,不明,191,95,12,内野手,43,123,26,2,NA,NA,NA,NA
2019年度,エップラー,Orix,6500,不明,196,104,42,投手,24,NA,NA,NA,4,4,0,3
2019年度,モヤ,Orix,5000,不明,201,117,1,外野手,64,242,59,10,NA,NA,NA,NA
2019年度,山岡　泰輔,Orix,4500,A型,172,68,13,投手,26,NA,NA,NA,13,4,0,0
2019年度,若月　健矢,Orix,4000,O型,179,90,37,捕手,138,298,53,1,NA,NA,NA,NA
2019年度,岸田　護,Orix,4000,A型,180,80,18,投手,1,NA,NA,NA,0,0,0,0
2019年度,山本　由伸,Orix,4000,AB型,178,80,43,投手,20,NA,NA,NA,8,6,0,0
2019年度,吉田　一将,Orix,3900,A型,191,95,14,投手,33,NA,NA,NA,1,1,0,6
2019年度,近藤　大亮,Orix,3850,O型,177,76,20,投手,52,NA,NA,NA,4,6,1,22
2019年度,大城　滉二,Orix,3800,B型,175,78,10,内野手,91,302,79,3,NA,NA,NA,NA
2019年度,福田　周平,Orix,2800,A型,167,69,4,内野手,135,492,123,2,NA,NA,NA,NA
2019年度,西野　真弘,Orix,2800,O型,167,71,5,内野手,56,166,40,1,NA,NA,NA,NA
2019年度,澤田　圭佑,Orix,2600,B型,178,96,49,投手,28,NA,NA,NA,2,2,0,17
2019年度,東明　大貴,Orix,2300,O型,178,77,26,投手,7,NA,NA,NA,1,1,0,0
2019年度,小田　裕也,Orix,2300,O型,172,75,50,外野手,82,180,37,3,NA,NA,NA,NA
2019年度,比嘉　幹貴,Orix,2300,A型,177,77,35,投手,45,NA,NA,NA,3,2,1,8
2019年度,後藤　駿太,Orix,2300,A型,180,83,8,外野手,91,165,37,1,NA,NA,NA,NA
2019年度,伏見　寅威,Orix,2200,AB型,182,88,23,捕手,39,61,10,1,NA,NA,NA,NA
2019年度,海田　智行,Orix,2100,B型,179,81,47,投手,55,NA,NA,NA,1,2,0,22
2019年度,松井　雅人,Orix,2000,A型,179,81,33,捕手,24,36,7,0,NA,NA,NA,NA
2019年度,田嶋　大樹,Orix,2000,A型,182,77,29,投手,10,NA,NA,NA,3,4,0,0
2019年度,白崎　浩之,Orix,1850,O型,184,90,2,内野手,25,49,10,2,NA,NA,NA,NA
2019年度,髙城　俊人,Orix,1800,AB型,176,86,22,捕手,5,11,2,0,NA,NA,NA,NA
2019年度,宗　佑磨,Orix,1800,B型,181,78,6,外野手,54,148,40,2,NA,NA,NA,NA
2019年度,小島　脩平,Orix,1800,O型,177,78,38,内野手,103,246,54,4,NA,NA,NA,NA
2019年度,宮﨑　祐樹,Orix,1800,A型,178,85,24,外野手,15,23,3,0,NA,NA,NA,NA
2019年度,金田　和之,Orix,1700,O型,184,86,58,投手,6,NA,NA,NA,1,0,0,0
2019年度,成瀬　善久,Orix,1500,AB型,180,87,46,投手,6,NA,NA,NA,0,1,0,0
2019年度,山﨑　福也,Orix,1500,B型,188,88,0,投手,36,NA,NA,NA,2,3,0,1
2019年度,山田　修義,Orix,1500,B型,184,90,57,投手,40,NA,NA,NA,0,0,0,5
2019年度,小林　慶祐,Orix,1500,B型,187,86,39,投手,20,NA,NA,NA,0,2,0,3
2019年度,松井　佑介,Orix,1500,O型,185,87,56,外野手,7,18,6,1,NA,NA,NA,NA
2019年度,山崎　勝己,Orix,1500,O型,180,88,62,捕手,24,8,0,0,NA,NA,NA,NA
2019年度,西村　凌,Orix,1350,O型,178,84,25,外野手,19,49,13,2,NA,NA,NA,NA
2019年度,頓宮　裕真,Orix,1200,AB型,181,98,44,内野手,28,91,18,3,NA,NA,NA,NA
2019年度,鈴木　昂平,Orix,1200,B型,175,77,40,内野手,58,44,10,0,NA,NA,NA,NA
2019年度,岩本　輝,Orix,1200,O型,181,84,91,投手,9,NA,NA,NA,0,2,0,1
2019年度,荒西　祐大,Orix,1100,B型,178,83,15,投手,13,NA,NA,NA,1,4,0,0
2019年度,富山　凌雅,Orix,1000,AB型,178,84,28,投手,1,NA,NA,NA,0,0,0,0
2019年度,Ｋ－鈴木,Orix,1000,A型,186,88,30,投手,19,NA,NA,NA,4,6,0,0
2019年度,左澤　優,Orix,1000,A型,172,75,60,投手,4,NA,NA,NA,0,0,0,0
2019年度,竹安　大知,Orix,900,O型,183,83,21,投手,10,NA,NA,NA,3,2,0,0
2019年度,飯田　大祐,Orix,860,O型,181,85,45,捕手,8,13,0,0,NA,NA,NA,NA
2019年度,杉本　裕太郎,Orix,830,B型,190,98,99,外野手,18,51,8,4,NA,NA,NA,NA
2019年度,太田　椋,Orix,800,B型,181,78,31,内野手,6,13,0,0,NA,NA,NA,NA
2019年度,山足　達也,Orix,750,AB型,174,76,36,内野手,28,61,10,1,NA,NA,NA,NA
2019年度,榊原　翼,Orix,750,AB型,180,90,61,投手,13,NA,NA,NA,3,4,0,0
2019年度,中川　圭太,Orix,700,B型,180,76,67,内野手,111,364,105,3,NA,NA,NA,NA
2019年度,齋藤　綱記,Orix,600,O型,182,89,48,投手,11,NA,NA,NA,0,0,0,1
2019年度,吉田　凌,Orix,530,A型,181,78,66,投手,4,NA,NA,NA,0,0,0,0
2019年度,鈴木　優,Orix,510,B型,181,81,68,投手,1,NA,NA,NA,0,0,0,0
2019年度,宜保　翔,Orix,500,O型,174,66,53,内野手,8,26,6,0,NA,NA,NA,NA
2019年度,西浦　颯大,Orix,480,A型,178,70,00,外野手,77,220,43,1,NA,NA,NA,NA
2019年度,佐野　皓大,Orix,430,A型,182,73,93,外野手,68,121,25,1,NA,NA,NA,NA
2019年度,張　奕,Orix,260,O型,182,84,98,投手,8,NA,NA,NA,2,4,0,0
2019年度,神戸　文也,Orix,260,B型,182,82,95,投手,19,NA,NA,NA,0,0,0,5
2019年度,中田　翔,Fighters,28000,O型,183,107,6,内野手,124,450,109,24,NA,NA,NA,NA
2019年度,西川　遥輝,Fighters,20000,A型,180,80,7,外野手,142,548,158,5,NA,NA,NA,NA
2019年度,宮西　尚生,Fighters,15000,O型,180,79,25,投手,55,NA,NA,NA,1,2,0,43
2019年度,金子　弌大,Fighters,15000,O型,180,77,19,投手,26,NA,NA,NA,8,7,0,2
2019年度,中島　卓也,Fighters,10000,A型,178,72,9,内野手,120,291,64,0,NA,NA,NA,NA
2019年度,近藤　健介,Fighters,10000,O型,173,86,8,外野手,138,490,148,2,NA,NA,NA,NA
2019年度,王　柏融,Fighters,9000,不明,182,85,99,外野手,88,306,78,3,NA,NA,NA,NA
2019年度,吉川　光夫,Fighters,7500,O型,178,76,56,投手,4,NA,NA,NA,0,3,0,0
2019年度,バーベイト,Fighters,7000,不明,185,104,33,投手,15,NA,NA,NA,2,2,0,1
2019年度,有原　航平,Fighters,7000,AB型,189,101,16,投手,24,NA,NA,NA,15,8,0,0
2019年度,上沢　直之,Fighters,7000,A型,187,90,15,投手,11,NA,NA,NA,5,3,0,0
2019年度,ハンコック,Fighters,7000,不明,193,83,28,投手,8,NA,NA,NA,0,1,2,2
2019年度,秋吉　亮,Fighters,6800,A型,182,73,39,投手,53,NA,NA,NA,0,5,25,7
2019年度,田中　賢介,Fighters,6500,O型,176,80,3,内野手,89,153,39,1,NA,NA,NA,NA
2019年度,大田　泰示,Fighters,6500,O型,188,94,5,外野手,132,557,161,20,NA,NA,NA,NA
2019年度,鶴岡　慎也,Fighters,6000,A型,176,78,22,捕手,35,62,11,1,NA,NA,NA,NA
2019年度,ロドリゲス,Fighters,6000,不明,196,81,41,投手,34,NA,NA,NA,6,7,1,8
2019年度,村田　透,Fighters,5000,O型,183,83,31,投手,13,NA,NA,NA,0,2,0,2
2019年度,公文　克彦,Fighters,4100,A型,173,83,49,投手,61,NA,NA,NA,2,0,1,17
2019年度,加藤　貴之,Fighters,3500,AB型,182,87,14,投手,26,NA,NA,NA,5,7,0,1
2019年度,石川　直也,Fighters,3400,A型,191,94,51,投手,60,NA,NA,NA,3,2,5,21
2019年度,浦野　博司,Fighters,3000,A型,179,72,17,投手,25,NA,NA,NA,3,1,0,7
2019年度,杉谷　拳士,Fighters,2600,B型,173,78,2,内野手,83,134,28,4,NA,NA,NA,NA
2019年度,横尾　俊建,Fighters,2100,O型,177,95,58,内野手,78,170,32,3,NA,NA,NA,NA
2019年度,松本　剛,Fighters,2100,AB型,180,82,12,内野手,4,3,1,0,NA,NA,NA,NA
2019年度,井口　和朋,Fighters,2050,O型,175,80,29,投手,32,NA,NA,NA,1,0,1,7
2019年度,清水　優心,Fighters,2000,A型,185,88,10,捕手,98,216,56,5,NA,NA,NA,NA
2019年度,玉井　大翔,Fighters,1950,A型,178,79,54,投手,65,NA,NA,NA,2,3,0,11
2019年度,白村　明弘,Fighters,1850,B型,187,87,43,外野手,1,3,0,0,NA,NA,NA,NA
2019年度,清宮　幸太郎,Fighters,1800,O型,184,102,21,内野手,81,250,51,7,NA,NA,NA,NA
2019年度,上原　健太,Fighters,1700,A型,190,84,20,投手,13,NA,NA,NA,1,3,0,0
2019年度,黒羽根　利規,Fighters,1700,A型,179,90,42,捕手,4,2,0,0,NA,NA,NA,NA
2019年度,石井　一成,Fighters,1620,O型,182,80,38,内野手,76,196,44,4,NA,NA,NA,NA
2019年度,杉浦　稔大,Fighters,1600,A型,189,88,57,投手,14,NA,NA,NA,4,4,0,0
2019年度,斎藤　佑樹,Fighters,1600,A型,176,74,1,投手,11,NA,NA,NA,0,2,0,0
2019年度,宇佐見　真吾,Fighters,1600,O型,181,90,30,捕手,45,96,19,0,NA,NA,NA,NA
2019年度,西村　天裕,Fighters,1400,O型,177,93,35,投手,35,NA,NA,NA,1,0,0,3
2019年度,渡邉　諒,Fighters,1400,B型,178,80,23,内野手,132,481,126,11,NA,NA,NA,NA
2019年度,谷口　雄也,Fighters,1300,B型,182,91,4,外野手,30,48,11,2,NA,NA,NA,NA
2019年度,實松　一成,Fighters,1150,A型,177,89,90,捕手,5,1,0,0,NA,NA,NA,NA
2019年度,淺間　大基,Fighters,1100,B型,183,80,26,外野手,13,29,6,0,NA,NA,NA,NA
2019年度,中村　勝,Fighters,1100,A型,185,83,36,投手,1,NA,NA,NA,0,1,0,0
2019年度,谷内　亮太,Fighters,1050,B型,177,79,32,内野手,24,25,2,0,NA,NA,NA,NA
2019年度,吉田　輝星,Fighters,1000,AB型,175,84,18,投手,4,NA,NA,NA,1,3,0,0
2019年度,生田目　翼,Fighters,1000,A型,176,86,13,投手,4,NA,NA,NA,0,1,0,0
2019年度,堀　瑞輝,Fighters,960,A型,177,78,34,投手,53,NA,NA,NA,4,4,1,5
2019年度,吉田　侑樹,Fighters,920,B型,188,85,59,投手,9,NA,NA,NA,0,0,0,0
2019年度,石川　亮,Fighters,800,O型,180,84,68,捕手,46,75,15,0,NA,NA,NA,NA
2019年度,鈴木　遼太郎,Fighters,750,A型,183,83,50,投手,1,NA,NA,NA,0,0,0,0
2019年度,平沼　翔太,Fighters,570,A型,179,78,45,内野手,73,165,39,1,NA,NA,NA,NA
2019年度,北浦　竜次,Fighters,560,AB型,184,91,63,投手,6,NA,NA,NA,1,1,0,0
2019年度,田中　瑛斗,Fighters,540,A型,184,73,46,投手,1,NA,NA,NA,0,1,0,0
2019年度,万波　中正,Fighters,520,A型,190,90,66,外野手,2,4,0,0,NA,NA,NA,NA
2019年度,郡　拓也,Fighters,490,B型,178,81,60,捕手,2,4,1,0,NA,NA,NA,NA
2019年度,今井　順之助,Fighters,480,A型,177,94,70,内野手,2,7,1,0,NA,NA,NA,NA
2019年度,涌井　秀章,Lotte,20000,A型,185,85,18,投手,18,NA,NA,NA,3,7,0,0
2019年度,ボルシンガー,Lotte,18530,不明,185,97,86,投手,20,NA,NA,NA,4,6,0,0
2019年度,バルガス,Lotte,17000,不明,196,133,42,内野手,35,84,15,1,NA,NA,NA,NA
2019年度,角中　勝也,Lotte,13100,A型,180,85,3,外野手,108,368,95,8,NA,NA,NA,NA
2019年度,益田　直也,Lotte,13000,B型,177,80,52,投手,60,NA,NA,NA,4,5,27,12
2019年度,レアード,Lotte,11880,不明,185,98,54,内野手,139,487,121,32,NA,NA,NA,NA
2019年度,石川　歩,Lotte,11500,A型,186,80,12,投手,27,NA,NA,NA,8,5,0,5
2019年度,鈴木　大地,Lotte,10000,O型,175,79,7,内野手,140,527,152,15,NA,NA,NA,NA
2019年度,レイビン,Lotte,8720,不明,193,98,00,投手,2,NA,NA,NA,0,0,0,0
2019年度,大谷　智久,Lotte,8400,A型,176,82,14,投手,2,NA,NA,NA,0,2,0,0
2019年度,田村　龍弘,Lotte,7200,A型,174,80,22,捕手,100,284,69,3,NA,NA,NA,NA
2019年度,中村　奨吾,Lotte,7000,A型,180,79,8,内野手,143,512,119,17,NA,NA,NA,NA
2019年度,松永　昂大,Lotte,7000,O型,175,82,28,投手,46,NA,NA,NA,2,3,0,25
2019年度,西野　勇士,Lotte,6000,A型,182,82,29,投手,37,NA,NA,NA,2,3,2,5
2019年度,唐川　侑己,Lotte,5600,O型,181,80,19,投手,40,NA,NA,NA,5,3,0,14
2019年度,井上　晴哉,Lotte,5000,A型,180,114,44,内野手,129,429,108,24,NA,NA,NA,NA
2019年度,荻野　貴司,Lotte,4500,O型,172,75,0,外野手,125,508,160,10,NA,NA,NA,NA
2019年度,清田　育宏,Lotte,4400,A型,180,85,1,外野手,117,336,85,10,NA,NA,NA,NA
2019年度,二木　康太,Lotte,4300,O型,190,85,64,投手,22,NA,NA,NA,7,10,0,0
2019年度,有吉　優樹,Lotte,4200,AB型,178,87,36,投手,2,NA,NA,NA,0,2,0,0
2019年度,南　昌輝,Lotte,4000,A型,182,88,33,投手,4,NA,NA,NA,0,1,0,0
2019年度,藤岡　裕大,Lotte,3500,O型,178,77,4,内野手,81,250,66,2,NA,NA,NA,NA
2019年度,マーティン,Lotte,3300,不明,189,91,79,外野手,52,194,45,14,NA,NA,NA,NA
2019年度,加藤　翔平,Lotte,2700,AB型,183,84,10,外野手,60,109,22,4,NA,NA,NA,NA
2019年度,平沢　大河,Lotte,2620,A型,176,80,13,内野手,51,91,18,1,NA,NA,NA,NA
2019年度,岡　大海,Lotte,2300,B型,185,80,25,外野手,95,154,35,6,NA,NA,NA,NA
2019年度,三木　亮,Lotte,2240,A型,175,78,37,内野手,89,126,27,2,NA,NA,NA,NA
2019年度,ブランドン,Lotte,2160,不明,188,91,85,投手,14,NA,NA,NA,0,2,0,3
2019年度,チェン・グァンユウ,Lotte,2160,B型,179,75,49,投手,44,NA,NA,NA,1,1,0,5
2019年度,酒居　知史,Lotte,2150,A型,178,80,23,投手,54,NA,NA,NA,5,4,0,20
2019年度,細谷　圭,Lotte,2020,B型,182,84,59,内野手,29,19,3,0,NA,NA,NA,NA
2019年度,福浦　和也,Lotte,2000,B型,183,88,9,内野手,1,4,0,0,NA,NA,NA,NA
2019年度,田中　靖洋,Lotte,2000,A型,183,88,47,投手,44,NA,NA,NA,4,1,0,2
2019年度,佐々木　千隼,Lotte,1670,O型,181,83,11,投手,7,NA,NA,NA,2,1,0,0
2019年度,藤原　恭大,Lotte,1500,B型,181,78,2,外野手,6,19,2,0,NA,NA,NA,NA
2019年度,細川　亨,Lotte,1500,B型,183,103,55,捕手,31,6,2,0,NA,NA,NA,NA
2019年度,石崎　剛,Lotte,1440,O型,183,91,58,投手,2,NA,NA,NA,0,0,0,0
2019年度,菅野　剛士,Lotte,1440,A型,171,83,31,外野手,28,66,13,3,NA,NA,NA,NA
2019年度,吉田　裕太,Lotte,1300,O型,183,94,39,捕手,32,47,11,2,NA,NA,NA,NA
2019年度,東條　大樹,Lotte,1200,O型,177,81,20,投手,58,NA,NA,NA,1,0,0,16
2019年度,東妻　勇輔,Lotte,1200,B型,172,80,24,投手,24,NA,NA,NA,3,2,0,7
2019年度,江村　直也,Lotte,1200,B型,176,83,53,捕手,23,31,3,1,NA,NA,NA,NA
2019年度,土肥　星也,Lotte,1180,B型,186,82,34,投手,6,NA,NA,NA,1,0,0,0
2019年度,髙濱　卓也,Lotte,1100,A型,184,84,32,内野手,8,7,2,0,NA,NA,NA,NA
2019年度,岩下　大輝,Lotte,1000,O型,181,80,46,投手,21,NA,NA,NA,5,3,0,1
2019年度,小島　和哉,Lotte,1000,O型,177,81,43,投手,10,NA,NA,NA,3,5,0,0
2019年度,永野　将司,Lotte,850,A型,181,82,62,投手,5,NA,NA,NA,0,1,0,3
2019年度,阿部　和成,Lotte,810,A型,183,80,60,投手,4,NA,NA,NA,0,0,0,2
2019年度,中村　稔弥,Lotte,800,A型,177,86,48,投手,10,NA,NA,NA,1,1,0,3
2019年度,松田　進,Lotte,770,O型,188,95,50,内野手,3,5,1,0,NA,NA,NA,NA
2019年度,種市　篤暉,Lotte,680,AB型,183,83,63,投手,26,NA,NA,NA,8,2,0,2
2019年度,香月　一也,Lotte,580,A型,176,83,57,内野手,26,33,5,1,NA,NA,NA,NA
2019年度,三家　和真,Lotte,520,B型,180,80,61,外野手,25,21,6,1,NA,NA,NA,NA
2019年度,李　杜軒,Lotte,500,A型,173,90,67,内野手,1,1,0,0,NA,NA,NA,NA
2019年度,柿沼　友哉,Lotte,490,A型,180,82,99,捕手,34,54,9,1,NA,NA,NA,NA
2020年度,菊池　涼介,Carp,30000,A型,171,72,33,内野手,106,376,102,10,NA,NA,NA,NA
2020年度,鈴木　誠也,Carp,28000,A型,181,98,1,外野手,118,430,129,25,NA,NA,NA,NA
2020年度,Ｋ．ジョンソン,Carp,27250,不明,193,95,42,投手,10,NA,NA,NA,0,7,0,0
2020年度,會澤　翼,Carp,18000,B型,177,91,27,捕手,79,229,61,7,NA,NA,NA,NA
2020年度,大瀬良　大地,Carp,17500,AB型,187,95,14,投手,11,NA,NA,NA,5,4,0,0
2020年度,長野　久義,Carp,17000,O型,180,85,5,外野手,95,267,76,10,NA,NA,NA,NA
2020年度,田中　広輔,Carp,15000,A型,171,84,2,内野手,112,378,95,8,NA,NA,NA,NA
2020年度,中﨑　翔太,Carp,14500,B型,186,99,21,投手,6,NA,NA,NA,1,0,0,0
2020年度,野村　祐輔,Carp,12000,AB型,177,89,19,投手,13,NA,NA,NA,6,3,0,0
2020年度,松山　竜平,Carp,8500,B型,176,96,55,外野手,108,404,112,9,NA,NA,NA,NA
2020年度,今村　猛,Carp,8000,B型,183,99,16,投手,6,NA,NA,NA,0,0,0,1
2020年度,一岡　竜司,Carp,7300,O型,179,81,30,投手,19,NA,NA,NA,0,1,1,2
2020年度,九里　亜蓮,Carp,7200,A型,187,95,12,投手,20,NA,NA,NA,8,6,0,0
2020年度,西川　龍馬,Carp,6800,O型,176,74,63,内野手,76,296,90,6,NA,NA,NA,NA
2020年度,ピレラ,Carp,6480,不明,182,99,10,外野手,99,316,84,11,NA,NA,NA,NA
2020年度,スコット,Carp,5775,不明,190,84,70,投手,7,NA,NA,NA,0,3,0,0
2020年度,石原　慶幸,Carp,5500,A型,177,90,31,捕手,4,5,0,0,NA,NA,NA,NA
2020年度,安部　友裕,Carp,4300,O型,181,84,6,内野手,26,38,7,0,NA,NA,NA,NA
2020年度,フランスア,Carp,3980,不明,186,103,97,投手,53,NA,NA,NA,2,3,19,7
2020年度,野間　峻祥,Carp,3400,B型,180,89,37,外野手,70,50,12,0,NA,NA,NA,NA
2020年度,小窪　哲也,Carp,2900,O型,175,85,4,内野手,3,3,1,0,NA,NA,NA,NA
2020年度,菊池　保則,Carp,2900,O型,180,103,39,投手,44,NA,NA,NA,1,0,1,4
2020年度,薮田　和樹,Carp,2800,B型,188,86,23,投手,28,NA,NA,NA,1,2,0,2
2020年度,床田　寛樹,Carp,2700,A型,181,88,28,投手,15,NA,NA,NA,5,8,0,0
2020年度,中田　廉,Carp,2300,AB型,189,95,26,投手,32,NA,NA,NA,0,1,0,4
2020年度,メヒア,Carp,2200,不明,192,108,96,内野手,37,80,15,2,NA,NA,NA,NA
2020年度,中村　恭平,Carp,1900,O型,185,91,64,投手,14,NA,NA,NA,0,0,0,1
2020年度,磯村　嘉孝,Carp,1800,A型,178,90,40,捕手,31,48,10,1,NA,NA,NA,NA
2020年度,堂林　翔太,Carp,1600,A型,183,88,7,内野手,111,401,112,14,NA,NA,NA,NA
2020年度,森下　暢仁,Carp,1600,O型,180,76,18,投手,18,NA,NA,NA,10,3,0,0
2020年度,遠藤　淳志,Carp,1400,O型,184,78,66,投手,19,NA,NA,NA,5,6,0,0
2020年度,島内　颯太郎,Carp,1200,O型,180,83,43,投手,38,NA,NA,NA,1,0,0,4
2020年度,三好　匠,Carp,1200,A型,174,84,35,内野手,62,24,3,0,NA,NA,NA,NA
2020年度,宇草　孔基,Carp,1200,O型,185,83,38,外野手,13,43,11,0,NA,NA,NA,NA
2020年度,小園　海斗,Carp,1000,AB型,178,84,51,内野手,3,6,0,0,NA,NA,NA,NA
2020年度,曽根　海成,Carp,1000,A型,175,74,00,内野手,33,16,4,0,NA,NA,NA,NA
2020年度,矢崎　拓也,Carp,1000,O型,176,90,13,投手,6,NA,NA,NA,0,0,0,0
2020年度,中村　祐太,Carp,1000,A型,184,89,67,投手,8,NA,NA,NA,3,4,0,0
2020年度,上本　崇司,Carp,900,A型,170,71,0,内野手,56,52,11,0,NA,NA,NA,NA
2020年度,モンティージャ,Carp,880,不明,190,116,98,投手,1,NA,NA,NA,0,0,0,0
2020年度,塹江　敦哉,Carp,850,A型,178,87,36,投手,52,NA,NA,NA,3,4,0,19
2020年度,坂倉　将吾,Carp,800,A型,176,86,61,捕手,81,209,60,3,NA,NA,NA,NA
2020年度,高橋　樹也,Carp,750,A型,176,82,46,投手,18,NA,NA,NA,0,0,0,0
2020年度,ケムナ　誠,Carp,750,B型,190,95,29,投手,41,NA,NA,NA,1,1,0,11
2020年度,髙橋　大樹,Carp,750,O型,181,92,50,外野手,14,15,3,0,NA,NA,NA,NA
2020年度,正隨　優弥,Carp,700,A型,180,96,49,外野手,7,7,1,1,NA,NA,NA,NA
2020年度,中村　奨成,Carp,700,B型,181,78,22,捕手,4,4,0,0,NA,NA,NA,NA
2020年度,白濱　裕太,Carp,650,A型,180,90,32,捕手,2,1,0,0,NA,NA,NA,NA
2020年度,林　晃汰,Carp,600,O型,182,94,44,内野手,4,8,1,0,NA,NA,NA,NA
2020年度,桒原　樹,Carp,550,O型,180,87,45,内野手,3,3,0,0,NA,NA,NA,NA
2020年度,大盛　穂,Carp,500,A型,180,71,59,外野手,73,135,35,2,NA,NA,NA,NA
2020年度,羽月　隆太郎,Carp,500,O型,167,70,69,内野手,17,33,6,0,NA,NA,NA,NA
2020年度,田中　法彦,Carp,450,B型,173,83,57,投手,2,NA,NA,NA,0,0,0,0
2020年度,藤井　黎來,Carp,350,A型,182,92,58,投手,3,NA,NA,NA,0,0,0,0
2020年度,糸井　嘉男,Tigers,40000,A型,188,99,7,外野手,86,269,72,2,NA,NA,NA,NA
2020年度,ボーア,Tigers,27250,不明,193,122,41,内野手,99,329,80,17,NA,NA,NA,NA
2020年度,西　勇輝,Tigers,20000,B型,181,82,16,投手,21,NA,NA,NA,11,5,0,0
2020年度,藤川　球児,Tigers,20000,A型,185,90,22,投手,16,NA,NA,NA,1,3,2,1
2020年度,ガルシア,Tigers,16350,不明,190,104,77,投手,14,NA,NA,NA,2,6,0,0
2020年度,マルテ,Tigers,14170,不明,185,102,31,内野手,29,103,26,4,NA,NA,NA,NA
2020年度,福留　孝介,Tigers,13000,B型,182,92,8,外野手,43,78,12,1,NA,NA,NA,NA
2020年度,サンズ,Tigers,12000,不明,193,102,52,外野手,110,377,97,19,NA,NA,NA,NA
2020年度,梅野　隆太郎,Tigers,10000,A型,173,77,44,捕手,98,298,78,7,NA,NA,NA,NA
2020年度,能見　篤史,Tigers,9500,AB型,180,74,14,投手,34,NA,NA,NA,1,0,1,4
2020年度,エドワーズ,Tigers,8700,不明,196,108,42,投手,23,NA,NA,NA,0,1,0,12
2020年度,スアレス,Tigers,8000,不明,188,95,75,投手,51,NA,NA,NA,3,1,25,8
2020年度,岩崎　優,Tigers,8000,B型,185,88,67,投手,41,NA,NA,NA,5,2,2,17
2020年度,藤浪　晋太郎,Tigers,6300,A型,197,100,19,投手,24,NA,NA,NA,1,6,0,7
2020年度,糸原　健斗,Tigers,6000,O型,175,81,33,内野手,63,218,64,3,NA,NA,NA,NA
