Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
中熊　大智,Lions,400,捕手,2,174,87,A型,右,左,熊本,1996-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小深田　大翔,Eagles,1500,内野手,1,168,69,O型,右,左,兵庫,1995-09-28,0,0.288,112,437,378,109,3,31,17,42,4,59,11,5,0.364,0.381,0.745,5.05,4.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松井　裕樹,Eagles,25000,投手,7,174,74,A型,左,左,神奈川,1995-10-30,1,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,4,5,2,8,0.444,286,68,56,5,28,3,82,25,24,1.24,3.03
太田　光,Eagles,1450,捕手,2,178,76,O型,右,右,岡山,1996-10-14,2,0.2,67,164,130,26,2,16,0,18,2,38,11,2,0.301,0.323,0.624,3.07,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
浅村　栄斗,Eagles,50000,内野手,12,182,90,O型,右,右,大阪,1990-11-12,3,0.28,120,529,432,121,32,104,1,91,4,111,0,15,0.408,0.56,0.969,7.84,7.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
オコエ　瑠偉,Eagles,1200,外野手,5,185,90,O型,右,右,東京,1997-07-21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
茂木　栄五郎,Eagles,8100,内野手,5,171,75,O型,右,左,東京,1994-02-14,5,0.301,73,321,276,83,7,33,8,39,5,52,0,4,0.396,0.457,0.852,6.92,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤田　一也,Eagles,3600,内野手,16,175,75,O型,右,左,徳島,1982-07-03,6,0.2,55,38,35,7,0,4,0,1,0,5,2,2,0.222,0.229,0.451,0.68,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鈴木　大地,Eagles,10000,内野手,9,175,79,O型,右,左,静岡,1989-08-18,7,0.295,120,546,478,141,4,55,1,46,7,58,12,18,0.363,0.381,0.744,4.65,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辰己　涼介,Eagles,2200,外野手,2,180,74,A型,右,左,兵庫,1996-12-27,8,0.223,104,282,251,56,8,28,11,20,2,57,9,1,0.286,0.378,0.664,3.66,3.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
吉持　亮汰,Eagles,500,内野手,5,175,68,AB型,右,右,大阪,1993-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岸　孝之,Eagles,30000,投手,14,180,77,A型,右,右,宮城,1984-12-04,11,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21,7,0,0,0,1,269,67.1,48,5,20,1,70,24,24,1.01,2.9
近藤　弘樹,Eagles,1000,投手,3,186,96,B型,右,右,広島,1995-06-27,12,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0,0,0,1,0,31,6.2,5,2,5,1,4,4,4,1.5,8.52
森原　康平,Eagles,4500,投手,4,185,88,AB型,右,左,広島,1991-12-26,13,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56,1,2,4,2,0.333,81,16.2,23,4,7,1,14,14,14,1.8,5.64
則本　昂大,Eagles,30000,投手,8,178,82,A型,右,左,滋賀,1990-12-17,14,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,5,7,0,0,0.417,475,109,110,13,34,5,105,56,48,1.32,3.82
Ｊ．Ｔ．シャギワ,Eagles,8720,投手,1,190,90,不明,右,右,アメリカ,1990-12-03,15,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81,0,3,1,6,0,121,26.1,23,2,14,4,19,17,17,1.41,4.6
涌井　秀章,Eagles,12500,投手,16,185,85,A型,右,右,千葉,1986-06-21,16,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,11,4,0,0,0.733,529,130,110,17,38,3,110,53,52,1.14,4.05
森　雄大,Eagles,780,投手,8,184,74,AB型,左,左,福岡,1994-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
王　彦程,Eagles,230,投手,2,180,82,不明,左,左,台湾,2001-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
塩見　貴洋,Eagles,3000,投手,10,182,77,A型,左,左,大阪,1988-09-06,17,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,4,8,0,0,0.333,350,84.1,88,10,20,1,63,45,45,1.28,3.91
藤平　尚真,Eagles,1500,投手,4,185,85,O型,右,右,千葉,1998-09-21,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,1,0,0,1,0,2,2,NA,NA
安樂　智大,Eagles,1400,投手,6,186,87,A型,右,左,愛媛,1996-11-04,20,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48,1,0,0,5,1,131,31,24,2,17,0,30,12,12,1.32,3.67
釜田　佳直,Eagles,1500,投手,9,177,77,A型,右,右,石川,1993-10-26,21,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82,0,0,0,0,0,26,3.2,9,0,4,1,4,5,4,3.55,5.03
牧田　和久,Eagles,15000,投手,8,177,85,A型,右,右,静岡,1984-11-10,22,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,2,2,2,22,0.5,197,50,39,5,12,0,33,15,12,1.02,3.82
弓削　隼人,Eagles,1350,投手,2,193,105,AB型,左,左,栃木,1994-04-06,23,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,3,2,0,0,0.6,229,50.1,57,9,20,3,34,34,28,1.53,5.46
黒川　史陽,Eagles,650,内野手,1,182,86,B型,右,左,奈良,2001-04-17,24,0.143,10,17,14,2,0,2,0,1,1,6,0,1,0.235,0.143,0.378,0.23,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田中　和基,Eagles,3200,外野手,4,181,75,A型,右,両,福岡,1994-08-08,25,0.24,80,282,254,61,8,25,6,23,1,76,3,2,0.305,0.382,0.687,4.13,4.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡辺　直人,Eagles,2000,内野手,14,173,73,AB型,右,右,茨城,1980-10-15,26,0.5,1,4,4,2,0,0,0,0,0,1,0,0,0.5,0.75,1.25,16.52,13.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岡島　豪郎,Eagles,2700,捕手,9,176,82,B型,右,左,群馬,1989-09-07,27,0.2,35,85,75,15,0,9,0,8,0,26,2,2,0.277,0.307,0.584,2.51,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
酒居　知史,Eagles,3600,投手,4,178,80,A型,右,右,大阪,1993-01-02,28,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,3,2,0,12,0.6,188,44.1,38,4,18,3,34,20,18,1.26,4.04
山下　斐紹,Eagles,1250,捕手,10,179,93,A型,右,左,北海道,1992-11-16,29,0,8,8,7,0,0,0,0,1,0,3,0,0,0.125,0,0.125,-1.62,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福井　優也,Eagles,2300,投手,10,178,85,A型,右,右,岡山,1988-02-08,31,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46,0,4,0,0,0,128,29.2,26,2,14,2,18,18,18,1.35,4.4
ブセニッツ,Eagles,9000,投手,2,185,81,不明,右,右,アメリカ,1990-08-22,32,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,1,4,18,13,0.2,195,44,46,2,18,1,32,16,14,1.45,3.35
銀次,Eagles,11000,内野手,15,174,78,A型,右,左,岩手,1988-02-24,33,0.236,88,245,212,50,0,23,3,23,2,28,5,5,0.313,0.274,0.586,2.89,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山﨑　幹史,Eagles,1100,内野手,3,173,74,AB型,右,左,福岡,1995-12-29,34,0.167,20,16,12,2,0,1,1,1,0,2,2,0,0.214,0.25,0.464,2,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
島内　宏明,Eagles,10000,外野手,9,180,75,B型,左,左,石川,1990-02-02,35,0.281,114,471,406,114,8,53,9,48,7,71,6,8,0.363,0.392,0.755,5.36,5.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
内田　靖人,Eagles,1200,内野手,7,185,86,O型,右,右,福島,1995-05-30,36,0.172,38,109,93,16,5,18,1,14,1,31,0,5,0.284,0.366,0.65,2.91,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岩見　雅紀,Eagles,920,外野手,3,187,108,A型,右,右,滋賀,1994-07-10,38,0.216,16,38,37,8,1,4,0,1,0,11,0,2,0.237,0.378,0.615,2.21,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
引地　秀一郎,Eagles,600,投手,2,188,84,B型,右,右,岡山,2000-06-03,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
青山　浩二,Eagles,7000,投手,15,180,80,B型,右,右,北海道,1983-08-12,41,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35,2,0,0,0,1,50,10.1,11,0,6,0,8,6,5,1.65,3.31
ＤＪ．ジョンソン,Eagles,5995,投手,1,193,104,不明,右,左,アメリカ,1989-08-30,42,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,1,0,0,4,1,62,14.2,13,2,6,0,16,6,5,1.3,3.94
宋　家豪,Eagles,4500,投手,5,185,92,不明,右,左,台湾,1992-09-06,43,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94,1,2,0,10,0.333,162,36.1,35,7,17,1,29,29,28,1.43,5.35
足立　祐一,Eagles,1500,捕手,5,178,83,A型,右,右,東京,1989-09-22,44,0.167,42,66,60,10,1,3,0,6,0,15,0,2,0.242,0.267,0.509,1.57,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
菅原　秀,Eagles,1300,投手,4,183,78,O型,右,左,大阪,1994-04-05,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
下水流　昂,Eagles,1700,外野手,8,178,88,A型,右,右,神奈川,1988-04-23,46,0.188,20,35,32,6,1,5,0,2,1,11,0,0,0.257,0.344,0.601,2.99,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡邊　佑樹,Eagles,920,投手,3,183,85,A型,左,左,山梨,1995-11-08,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
渡邊　佳明,Eagles,1400,内野手,2,180,79,A型,右,左,神奈川,1997-01-08,48,0.235,35,95,85,20,0,12,0,3,0,15,6,1,0.258,0.318,0.576,2.56,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福森　耀真,Eagles,700,投手,1,178,87,B型,右,右,千葉,1997-09-27,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小郷　裕哉,Eagles,730,外野手,2,178,85,O型,右,左,岡山,1996-08-03,51,0.295,58,129,105,31,4,12,8,19,1,34,3,0,0.405,0.438,0.843,7.14,7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
津留﨑　大成,Eagles,1000,投手,1,177,86,不明,右,右,千葉,1997-10-10,52,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,1,1,0,1,0.5,147,34.1,30,1,18,1,24,17,16,1.4,3.76
髙田　萌生,Eagles,710,投手,4,178,83,A型,右,右,岡山,1998-07-04,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
和田　恋,Eagles,1000,外野手,7,180,93,O型,右,右,高知,1995-09-26,54,0.125,7,17,16,2,0,1,0,1,0,4,0,2,0.176,0.188,0.364,-0.86,-0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田中　貴也,Eagles,600,捕手,6,178,85,O型,右,左,京都,1992-08-27,55,0.4,9,18,15,6,1,4,0,1,0,7,2,0,0.438,0.6,1.038,9,8.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鈴木　翔天,Eagles,700,投手,2,185,82,A型,左,左,神奈川,1996-08-19,56,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,0,0,0,0,0,8,1.1,2,1,1,2,1,2,2,2.25,18.12
瀧中　瞭太,Eagles,900,投手,1,180,93,A型,右,右,滋賀,1994-12-20,57,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,2,1,0,0,0.667,182,45,34,1,15,3,29,18,17,1.09,3.32
辛島　航,Eagles,6200,投手,12,173,72,A型,左,左,福岡,1990-10-18,58,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,1,3,1,2,0.25,170,38.1,43,6,15,3,26,22,21,1.51,5.21
熊原　健人,Eagles,900,投手,5,178,85,O型,右,左,宮城,1993-10-19,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石橋　良太,Eagles,2600,投手,5,175,77,A型,右,左,大阪,1991-06-06,60,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11,1,6,0,0,0.143,285,63.1,72,9,28,4,46,43,43,1.58,4.98
佐藤　智輝,Eagles,600,投手,2,183,80,O型,左,左,山形,2000-06-05,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西口　直人,Eagles,630,投手,4,183,83,B型,右,右,大阪,1996-11-14,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
由規,Eagles,450,投手,13,179,80,A型,右,左,宮城,1989-12-05,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福山　博之,Eagles,1500,投手,10,172,70,B型,右,右,島根,1989-03-27,64,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0,0,0,6,0,49,12,12,1,5,0,8,1,1,1.42,3.87
堀内　謙伍,Eagles,1200,捕手,5,174,82,A型,右,左,静岡,1997-04-15,65,0,10,8,7,0,0,0,0,0,0,4,1,0,0,0,0,-2.33,-2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
村林　一輝,Eagles,730,内野手,5,180,73,O型,右,右,大阪,1997-10-06,66,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
下妻　貴寛,Eagles,550,捕手,8,186,85,B型,右,右,山形,1994-04-15,67,0.156,43,90,77,12,1,9,0,1,0,26,11,0,0.165,0.247,0.411,0.83,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
寺岡　寛治,Eagles,520,投手,3,180,89,B型,右,右,福岡,1992-12-03,68,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,2,1,0,10,0.667,88,20,15,0,11,2,14,7,7,1.3,3.52
ブラッシュ,Eagles,14000,外野手,2,196,106,不明,右,右,アメリカ,1989-07-04,69,0.235,37,149,119,28,2,18,1,25,2,46,0,2,0.369,0.345,0.714,4.83,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石原　彪,Eagles,520,捕手,4,172,96,A型,右,右,京都,1999-03-08,70,0.174,18,24,23,4,0,1,0,0,0,13,1,0,0.174,0.217,0.391,0.54,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
武藤　敦貴,Eagles,560,外野手,1,178,73,A型,左,左,福岡,2001-06-15,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
池田　駿,Eagles,1450,投手,4,174,78,A型,左,左,新潟,1992-11-29,72,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,1,0,0,0,1,77,16.2,21,0,7,0,13,8,8,1.68,2.82
水上　桂,Eagles,560,捕手,1,172,75,O型,右,右,兵庫,2001-07-05,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
久保　裕也,Eagles,1800,投手,18,177,78,B型,右,右,福岡,1980-05-23,91,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,1,0,0,1,1,10,2,4,0,0,0,1,3,3,2,2.12
フェルナンド,Eagles,600,外野手,6,175,79,O型,右,右,ブラジル,1992-04-13,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ロメロ,Eagles,6540,外野手,4,188,100,不明,右,右,アメリカ,1988-10-17,99,0.272,103,404,356,97,24,63,0,38,8,108,0,8,0.354,0.539,0.893,6.61,6.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
南　要輔,Eagles,270,内野手,4,175,73,O型,右,右,東京,1994-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
池田　隆英,Eagles,650,投手,4,181,85,B型,右,右,佐賀,1994-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
木村　敏靖,Eagles,270,投手,4,176,78,O型,右,左,奈良,1995-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松本　京志郎,Eagles,250,内野手,3,172,72,O型,右,左,福島,1999-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　和希,Eagles,250,外野手,3,173,75,A型,左,左,大阪,1995-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
清宮　虎多朗,Eagles,250,投手,2,190,84,A型,右,左,千葉,2000-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
則本　佳樹,Eagles,250,投手,2,174,79,A型,右,左,滋賀,1994-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
江川　侑斗,Eagles,230,捕手,1,177,81,B型,右,右,大分,2001-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小峯　新陸,Eagles,230,投手,1,189,90,A型,右,左,鹿児島,2001-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山﨑　真彰,Eagles,300,内野手,1,182,84,O型,右,左,東京,1995-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
澤野　聖悠,Eagles,230,内野手,1,184,85,A型,右,左,愛知,2002-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
耀飛,Eagles,700,外野手,3,180,96,A型,右,右,大阪,1996-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
勝俣　翔貴,Orix,800,内野手,1,178,84,B型,右,左,神奈川,1997-07-20,0,0,5,8,8,0,0,0,0,0,0,8,0,0,0,0,0,-2.92,-2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西浦　颯大,Orix,1350,外野手,3,178,70,A型,右,左,熊本,1999-05-21,00,0.187,49,97,91,17,2,4,3,5,0,21,1,1,0.229,0.264,0.493,1.54,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佐藤　一磨,Orix,240,投手,1,189,89,AB型,左,左,神奈川,2001-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
モヤ,Orix,6500,外野手,3,201,117,不明,右,左,プエルトリコ,1991-08-09,1,0.274,46,176,164,45,12,38,0,11,1,33,0,7,0.324,0.567,0.891,5.88,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
白崎　浩之,Orix,1500,内野手,8,184,90,O型,右,右,北海道,1990-08-20,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
谷岡　楓太,Orix,240,投手,1,176,82,O型,右,右,広島,2001-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
安達　了一,Orix,9000,内野手,9,179,78,O型,右,右,群馬,1988-01-07,3,0.289,78,311,266,77,2,23,15,26,1,48,16,9,0.353,0.361,0.713,4.34,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中田　惟斗,Orix,240,投手,1,181,90,A型,右,右,和歌山,2001-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福田　周平,Orix,4500,内野手,3,167,69,A型,右,左,大阪,1992-08-08,4,0.258,76,312,260,67,0,24,13,43,3,44,3,5,0.366,0.335,0.7,4.68,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
